model,norm_type,bootstrap_num,disease,F1,dataset
minirocket,raw,6,abnormal QRS,0.5392156862745098,PTBXL
minirocket,raw,7,abnormal QRS,0.5423728813559322,PTBXL
minirocket,raw,8,abnormal QRS,0.5913621262458472,PTBXL
minirocket,raw,9,abnormal QRS,0.5497287522603979,PTBXL
minirocket,raw,10,abnormal QRS,0.5496453900709221,PTBXL
minirocket,raw,11,abnormal QRS,0.5878594249201277,PTBXL
minirocket,raw,12,abnormal QRS,0.5952000000000001,PTBXL
minirocket,raw,13,abnormal QRS,0.5857988165680473,PTBXL
minirocket,raw,14,abnormal QRS,0.5643564356435643,PTBXL
minirocket,raw,15,abnormal QRS,0.5831903945111493,PTBXL
minirocket,raw,16,abnormal QRS,0.5330882352941176,PTBXL
minirocket,raw,17,abnormal QRS,0.5761689291101055,PTBXL
minirocket,raw,18,abnormal QRS,0.5414551607445008,PTBXL
minirocket,raw,19,abnormal QRS,0.5638297872340425,PTBXL
minirocket,minmax,0,abnormal QRS,0.5417376490630325,PTBXL
minirocket,minmax,1,abnormal QRS,0.5387323943661972,PTBXL
minirocket,minmax,2,abnormal QRS,0.5071315372424723,PTBXL
minirocket,minmax,3,abnormal QRS,0.5288640595903167,PTBXL
minirocket,minmax,4,abnormal QRS,0.5227272727272728,PTBXL
minirocket,minmax,5,abnormal QRS,0.5516014234875445,PTBXL
minirocket,minmax,6,abnormal QRS,0.5343228200371057,PTBXL
minirocket,minmax,7,abnormal QRS,0.5253623188405797,PTBXL
minirocket,minmax,8,abnormal QRS,0.5704347826086957,PTBXL
minirocket,minmax,9,abnormal QRS,0.5253333333333333,PTBXL
minirocket,minmax,10,abnormal QRS,0.5212765957446809,PTBXL
minirocket,minmax,11,abnormal QRS,0.5210084033613446,PTBXL
minirocket,minmax,12,abnormal QRS,0.5027522935779817,PTBXL
minirocket,minmax,13,abnormal QRS,0.5651438240270727,PTBXL
minirocket,minmax,14,abnormal QRS,0.5723577235772358,PTBXL
minirocket,minmax,15,abnormal QRS,0.5691573926868044,PTBXL
minirocket,minmax,16,abnormal QRS,0.5467889908256881,PTBXL
minirocket,minmax,17,abnormal QRS,0.5478991596638655,PTBXL
minirocket,minmax,18,abnormal QRS,0.5649913344887348,PTBXL
minirocket,minmax,19,abnormal QRS,0.5818181818181818,PTBXL
xresnet1d101,raw,0,abnormal QRS,0.6859756097560976,PTBXL
xresnet1d101,raw,1,abnormal QRS,0.693815987933635,PTBXL
xresnet1d101,raw,2,abnormal QRS,0.7058823529411764,PTBXL
xresnet1d101,raw,3,abnormal QRS,0.6952380952380952,PTBXL
xresnet1d101,raw,4,abnormal QRS,0.6808510638297872,PTBXL
xresnet1d101,raw,5,abnormal QRS,0.6458333333333334,PTBXL
xresnet1d101,raw,6,abnormal QRS,0.6859903381642511,PTBXL
xresnet1d101,raw,7,abnormal QRS,0.7070707070707072,PTBXL
xresnet1d101,raw,8,abnormal QRS,0.7086383601756955,PTBXL
xresnet1d101,raw,9,abnormal QRS,0.6924219910846954,PTBXL
xresnet1d101,raw,10,abnormal QRS,0.656140350877193,PTBXL
xresnet1d101,raw,11,abnormal QRS,0.6930379746835443,PTBXL
xresnet1d101,raw,12,abnormal QRS,0.6742671009771987,PTBXL
xresnet1d101,raw,13,abnormal QRS,0.7055306427503737,PTBXL
xresnet1d101,raw,14,abnormal QRS,0.6914893617021277,PTBXL
xresnet1d101,raw,15,abnormal QRS,0.6805349182763744,PTBXL
xresnet1d101,raw,16,abnormal QRS,0.6878980891719745,PTBXL
xresnet1d101,raw,17,abnormal QRS,0.6876876876876877,PTBXL
xresnet1d101,raw,18,abnormal QRS,0.6750348675034867,PTBXL
xresnet1d101,raw,19,abnormal QRS,0.6875,PTBXL
xresnet1d101,minmax,0,abnormal QRS,0.6242603550295859,PTBXL
xresnet1d101,minmax,1,abnormal QRS,0.6257309941520468,PTBXL
xresnet1d101,minmax,2,abnormal QRS,0.6139240506329114,PTBXL
xresnet1d101,minmax,3,abnormal QRS,0.5429071803852891,PTBXL
xresnet1d101,minmax,4,abnormal QRS,0.5980392156862745,PTBXL
xresnet1d101,minmax,5,abnormal QRS,0.5919732441471571,PTBXL
xresnet1d101,minmax,6,abnormal QRS,0.5882352941176471,PTBXL
xresnet1d101,minmax,7,abnormal QRS,0.5464285714285714,PTBXL
xresnet1d101,minmax,8,abnormal QRS,0.5714285714285714,PTBXL
xresnet1d101,minmax,9,abnormal QRS,0.5696202531645569,PTBXL
xresnet1d101,minmax,10,abnormal QRS,0.5391621129326047,PTBXL
xresnet1d101,minmax,11,abnormal QRS,0.582701062215478,PTBXL
xresnet1d101,minmax,12,abnormal QRS,0.5514834205933682,PTBXL
xresnet1d101,minmax,13,abnormal QRS,0.6312769010043042,PTBXL
xresnet1d101,minmax,14,abnormal QRS,0.5622119815668203,PTBXL
xresnet1d101,minmax,15,abnormal QRS,0.5824915824915825,PTBXL
xresnet1d101,minmax,16,abnormal QRS,0.4592901878914405,PTBXL
xresnet1d101,minmax,17,abnormal QRS,0.5760286225402504,PTBXL
xresnet1d101,minmax,18,abnormal QRS,0.496031746031746,PTBXL
xresnet1d101,minmax,19,abnormal QRS,0.6138107416879796,PTBXL
inception,raw,0,atrial fibrillation,0.8762541806020067,PTBXL
inception,raw,1,atrial fibrillation,0.8729641693811075,PTBXL
inception,raw,2,atrial fibrillation,0.8666666666666666,PTBXL
inception,raw,3,atrial fibrillation,0.8682634730538922,PTBXL
inception,raw,4,atrial fibrillation,0.8758169934640524,PTBXL
inception,raw,5,atrial fibrillation,0.8807339449541285,PTBXL
inception,raw,6,atrial fibrillation,0.891566265060241,PTBXL
inception,raw,7,atrial fibrillation,0.8787878787878787,PTBXL
inception,raw,8,atrial fibrillation,0.86875,PTBXL
inception,raw,9,atrial fibrillation,0.8854489164086687,PTBXL
inception,raw,10,atrial fibrillation,0.8721311475409835,PTBXL
inception,raw,11,atrial fibrillation,0.8693009118541034,PTBXL
inception,raw,12,atrial fibrillation,0.8653846153846154,PTBXL
inception,raw,13,atrial fibrillation,0.8728323699421966,PTBXL
inception,raw,14,atrial fibrillation,0.8909657320872274,PTBXL
inception,raw,15,atrial fibrillation,0.8454258675078865,PTBXL
inception,raw,16,atrial fibrillation,0.8823529411764706,PTBXL
inception,raw,17,atrial fibrillation,0.8742514970059879,PTBXL
inception,raw,18,atrial fibrillation,0.8596491228070176,PTBXL
inception,raw,19,atrial fibrillation,0.8674698795180723,PTBXL
inception,minmax,0,atrial fibrillation,0.6962962962962964,PTBXL
inception,minmax,1,atrial fibrillation,0.8184818481848186,PTBXL
inception,minmax,2,atrial fibrillation,0.8383233532934132,PTBXL
inception,minmax,3,atrial fibrillation,0.8397435897435896,PTBXL
inception,minmax,4,atrial fibrillation,0.85,PTBXL
inception,minmax,5,atrial fibrillation,0.8367952522255192,PTBXL
inception,minmax,6,atrial fibrillation,0.8580246913580247,PTBXL
inception,minmax,7,atrial fibrillation,0.7959183673469388,PTBXL
inception,minmax,8,atrial fibrillation,0.8525641025641026,PTBXL
inception,minmax,9,atrial fibrillation,0.8343949044585987,PTBXL
inception,minmax,10,atrial fibrillation,0.783068783068783,PTBXL
inception,minmax,11,atrial fibrillation,0.8562691131498471,PTBXL
inception,minmax,12,atrial fibrillation,0.8588588588588588,PTBXL
inception,minmax,13,atrial fibrillation,0.8414634146341463,PTBXL
inception,minmax,14,atrial fibrillation,0.8698412698412699,PTBXL
inception,minmax,15,atrial fibrillation,0.8313253012048193,PTBXL
inception,minmax,16,atrial fibrillation,0.7841726618705035,PTBXL
inception,minmax,17,atrial fibrillation,0.8459214501510574,PTBXL
inception,minmax,18,atrial fibrillation,0.8194842406876791,PTBXL
inception,minmax,19,atrial fibrillation,0.851963746223565,PTBXL
minirocket,raw,0,atrial fibrillation,0.8327868852459015,PTBXL
minirocket,raw,1,atrial fibrillation,0.8327868852459015,PTBXL
minirocket,raw,2,atrial fibrillation,0.8141592920353983,PTBXL
minirocket,raw,3,atrial fibrillation,0.803921568627451,PTBXL
minirocket,raw,4,atrial fibrillation,0.8318042813455658,PTBXL
minirocket,raw,5,atrial fibrillation,0.8217522658610271,PTBXL
minirocket,raw,6,atrial fibrillation,0.8636363636363638,PTBXL
minirocket,raw,7,atrial fibrillation,0.8373493975903614,PTBXL
minirocket,raw,8,atrial fibrillation,0.8343949044585987,PTBXL
minirocket,raw,9,atrial fibrillation,0.7619047619047619,PTBXL
minirocket,raw,10,atrial fibrillation,0.8172757475083057,PTBXL
minirocket,raw,11,atrial fibrillation,0.8206686930091186,PTBXL
minirocket,raw,12,atrial fibrillation,0.8361204013377926,PTBXL
minirocket,raw,13,atrial fibrillation,0.8344370860927152,PTBXL
minirocket,raw,14,atrial fibrillation,0.8410596026490065,PTBXL
minirocket,raw,15,atrial fibrillation,0.8375,PTBXL
minirocket,raw,16,atrial fibrillation,0.7961783439490444,PTBXL
minirocket,raw,17,atrial fibrillation,0.8358208955223881,PTBXL
minirocket,raw,18,atrial fibrillation,0.8113207547169812,PTBXL
minirocket,raw,19,atrial fibrillation,0.8286604361370717,PTBXL
minirocket,minmax,0,atrial fibrillation,0.7668711656441719,PTBXL
minirocket,minmax,1,atrial fibrillation,0.7551622418879057,PTBXL
minirocket,minmax,2,atrial fibrillation,0.7454545454545456,PTBXL
minirocket,minmax,3,atrial fibrillation,0.7909967845659164,PTBXL
minirocket,minmax,4,atrial fibrillation,0.7936507936507936,PTBXL
minirocket,minmax,5,atrial fibrillation,0.8203592814371257,PTBXL
minirocket,minmax,6,atrial fibrillation,0.778816199376947,PTBXL
minirocket,minmax,7,atrial fibrillation,0.8025078369905957,PTBXL
minirocket,minmax,8,atrial fibrillation,0.7648902821316613,PTBXL
minirocket,minmax,9,atrial fibrillation,0.7925696594427244,PTBXL
minirocket,minmax,10,atrial fibrillation,0.7735849056603774,PTBXL
minirocket,minmax,11,atrial fibrillation,0.7928994082840237,PTBXL
minirocket,minmax,12,atrial fibrillation,0.8173374613003095,PTBXL
minirocket,minmax,13,atrial fibrillation,0.8061538461538461,PTBXL
minirocket,minmax,14,atrial fibrillation,0.8275862068965517,PTBXL
minirocket,minmax,15,atrial fibrillation,0.8000000000000002,PTBXL
minirocket,minmax,16,atrial fibrillation,0.8148148148148149,PTBXL
minirocket,minmax,17,atrial fibrillation,0.81875,PTBXL
minirocket,minmax,18,atrial fibrillation,0.805111821086262,PTBXL
minirocket,minmax,19,atrial fibrillation,0.7590361445783131,PTBXL
xresnet1d101,raw,0,atrial fibrillation,0.8571428571428571,PTBXL
xresnet1d101,raw,1,atrial fibrillation,0.8245125348189416,PTBXL
xresnet1d101,raw,2,atrial fibrillation,0.8305647840531561,PTBXL
xresnet1d101,raw,3,atrial fibrillation,0.8690095846645367,PTBXL
xresnet1d101,raw,4,atrial fibrillation,0.8623853211009174,PTBXL
xresnet1d101,raw,5,atrial fibrillation,0.8623853211009174,PTBXL
xresnet1d101,raw,6,atrial fibrillation,0.8294314381270902,PTBXL
xresnet1d101,raw,7,atrial fibrillation,0.8703703703703702,PTBXL
xresnet1d101,raw,8,atrial fibrillation,0.8640483383685801,PTBXL
xresnet1d101,raw,9,atrial fibrillation,0.8797468354430381,PTBXL
xresnet1d101,raw,10,atrial fibrillation,0.8488745980707395,PTBXL
xresnet1d101,raw,11,atrial fibrillation,0.8562091503267975,PTBXL
xresnet1d101,raw,12,atrial fibrillation,0.8616352201257861,PTBXL
xresnet1d101,raw,13,atrial fibrillation,0.869047619047619,PTBXL
xresnet1d101,raw,14,atrial fibrillation,0.8588957055214724,PTBXL
xresnet1d101,raw,15,atrial fibrillation,0.8769716088328076,PTBXL
xresnet1d101,raw,16,atrial fibrillation,0.8828828828828829,PTBXL
xresnet1d101,raw,17,atrial fibrillation,0.8555240793201133,PTBXL
xresnet1d101,raw,18,atrial fibrillation,0.8674698795180723,PTBXL
xresnet1d101,raw,19,atrial fibrillation,0.8417910447761193,PTBXL
xresnet1d101,minmax,0,atrial fibrillation,0.8397435897435896,PTBXL
xresnet1d101,minmax,1,atrial fibrillation,0.8277777777777778,PTBXL
xresnet1d101,minmax,2,atrial fibrillation,0.7808219178082192,PTBXL
xresnet1d101,minmax,3,atrial fibrillation,0.8440366972477065,PTBXL
xresnet1d101,minmax,4,atrial fibrillation,0.8184615384615385,PTBXL
xresnet1d101,minmax,5,atrial fibrillation,0.8421052631578947,PTBXL
xresnet1d101,minmax,6,atrial fibrillation,0.8562691131498471,PTBXL
xresnet1d101,minmax,7,atrial fibrillation,0.7292418772563177,PTBXL
xresnet1d101,minmax,8,atrial fibrillation,0.8238805970149254,PTBXL
xresnet1d101,minmax,9,atrial fibrillation,0.8037383177570093,PTBXL
xresnet1d101,minmax,10,atrial fibrillation,0.8379888268156425,PTBXL
xresnet1d101,minmax,11,atrial fibrillation,0.8640483383685801,PTBXL
xresnet1d101,minmax,12,atrial fibrillation,0.848297213622291,PTBXL
xresnet1d101,minmax,13,atrial fibrillation,0.8528528528528528,PTBXL
xresnet1d101,minmax,14,atrial fibrillation,0.8078175895765474,PTBXL
xresnet1d101,minmax,15,atrial fibrillation,0.8498402555910544,PTBXL
xresnet1d101,minmax,16,atrial fibrillation,0.7210884353741497,PTBXL
xresnet1d101,minmax,17,atrial fibrillation,0.7974683544303798,PTBXL
xresnet1d101,minmax,18,atrial fibrillation,0.8292682926829269,PTBXL
xresnet1d101,minmax,19,atrial fibrillation,0.7671232876712328,PTBXL
inception,raw,0,incomplete right bundle branch block,0.6567164179104478,PTBXL
inception,raw,1,incomplete right bundle branch block,0.6122448979591836,PTBXL
inception,raw,2,incomplete right bundle branch block,0.6919431279620853,PTBXL
inception,raw,3,incomplete right bundle branch block,0.6666666666666666,PTBXL
inception,raw,4,incomplete right bundle branch block,0.6634146341463414,PTBXL
inception,raw,5,incomplete right bundle branch block,0.6395939086294417,PTBXL
inception,raw,6,incomplete right bundle branch block,0.6638297872340425,PTBXL
inception,raw,7,incomplete right bundle branch block,0.4727272727272727,PTBXL
inception,raw,8,incomplete right bundle branch block,0.6567164179104478,PTBXL
inception,raw,9,incomplete right bundle branch block,0.6899563318777292,PTBXL
inception,raw,10,incomplete right bundle branch block,0.6568627450980392,PTBXL
inception,raw,11,incomplete right bundle branch block,0.6382978723404255,PTBXL
inception,raw,12,incomplete right bundle branch block,0.5913978494623656,PTBXL
inception,raw,13,incomplete right bundle branch block,0.6820276497695854,PTBXL
inception,raw,14,incomplete right bundle branch block,0.6096256684491979,PTBXL
inception,raw,15,incomplete right bundle branch block,0.6757990867579909,PTBXL
inception,raw,16,incomplete right bundle branch block,0.6987951807228916,PTBXL
inception,raw,17,incomplete right bundle branch block,0.6637554585152837,PTBXL
inception,raw,18,incomplete right bundle branch block,0.6609442060085837,PTBXL
inception,raw,19,incomplete right bundle branch block,0.6326530612244897,PTBXL
inception,minmax,0,incomplete right bundle branch block,0.6028708133971292,PTBXL
inception,minmax,1,incomplete right bundle branch block,0.6204379562043796,PTBXL
inception,minmax,2,incomplete right bundle branch block,0.4516129032258064,PTBXL
inception,minmax,3,incomplete right bundle branch block,0.5803108808290155,PTBXL
inception,minmax,4,incomplete right bundle branch block,0.6666666666666666,PTBXL
inception,minmax,5,incomplete right bundle branch block,0.6363636363636364,PTBXL
inception,minmax,6,incomplete right bundle branch block,0.6870229007633588,PTBXL
inception,minmax,7,incomplete right bundle branch block,0.5599999999999999,PTBXL
inception,minmax,8,incomplete right bundle branch block,0.6548672566371682,PTBXL
inception,minmax,9,incomplete right bundle branch block,0.6266094420600858,PTBXL
inception,minmax,10,incomplete right bundle branch block,0.658008658008658,PTBXL
inception,minmax,11,incomplete right bundle branch block,0.6634615384615384,PTBXL
inception,minmax,12,incomplete right bundle branch block,0.6475409836065573,PTBXL
inception,minmax,13,incomplete right bundle branch block,0.6411483253588517,PTBXL
inception,minmax,14,incomplete right bundle branch block,0.6768060836501901,PTBXL
inception,minmax,15,incomplete right bundle branch block,0.6146788990825688,PTBXL
inception,minmax,16,incomplete right bundle branch block,0.5870646766169154,PTBXL
inception,minmax,17,incomplete right bundle branch block,0.6195652173913043,PTBXL
inception,minmax,18,incomplete right bundle branch block,0.6082474226804124,PTBXL
inception,minmax,19,incomplete right bundle branch block,0.669683257918552,PTBXL
minirocket,raw,0,incomplete right bundle branch block,0.5551020408163264,PTBXL
minirocket,raw,1,incomplete right bundle branch block,0.5955555555555556,PTBXL
minirocket,raw,2,incomplete right bundle branch block,0.5133689839572193,PTBXL
minirocket,raw,3,incomplete right bundle branch block,0.5700000000000001,PTBXL
minirocket,raw,4,incomplete right bundle branch block,0.5118483412322276,PTBXL
minirocket,raw,5,incomplete right bundle branch block,0.5577689243027888,PTBXL
minirocket,raw,6,incomplete right bundle branch block,0.5321100917431193,PTBXL
minirocket,raw,7,incomplete right bundle branch block,0.5636363636363636,PTBXL
minirocket,raw,8,incomplete right bundle branch block,0.5576923076923077,PTBXL
minirocket,raw,9,incomplete right bundle branch block,0.4756756756756756,PTBXL
minirocket,raw,10,incomplete right bundle branch block,0.5130434782608696,PTBXL
minirocket,raw,11,incomplete right bundle branch block,0.4946236559139784,PTBXL
minirocket,raw,12,incomplete right bundle branch block,0.547945205479452,PTBXL
minirocket,raw,13,incomplete right bundle branch block,0.5617021276595744,PTBXL
minirocket,raw,14,incomplete right bundle branch block,0.5547445255474452,PTBXL
minirocket,raw,15,incomplete right bundle branch block,0.5753424657534247,PTBXL
minirocket,raw,16,incomplete right bundle branch block,0.5405405405405405,PTBXL
minirocket,raw,17,incomplete right bundle branch block,0.5181347150259067,PTBXL
minirocket,raw,18,incomplete right bundle branch block,0.5714285714285715,PTBXL
minirocket,raw,19,incomplete right bundle branch block,0.5739910313901345,PTBXL
minirocket,minmax,0,incomplete right bundle branch block,0.5079365079365079,PTBXL
minirocket,minmax,1,incomplete right bundle branch block,0.5738396624472574,PTBXL
minirocket,minmax,2,incomplete right bundle branch block,0.6079295154185022,PTBXL
minirocket,minmax,3,incomplete right bundle branch block,0.4892703862660944,PTBXL
minirocket,minmax,4,incomplete right bundle branch block,0.5363636363636364,PTBXL
minirocket,minmax,5,incomplete right bundle branch block,0.5933014354066986,PTBXL
minirocket,minmax,6,incomplete right bundle branch block,0.5564516129032258,PTBXL
minirocket,minmax,7,incomplete right bundle branch block,0.5754716981132075,PTBXL
minirocket,minmax,8,incomplete right bundle branch block,0.5816733067729083,PTBXL
minirocket,minmax,9,incomplete right bundle branch block,0.5688073394495413,PTBXL
minirocket,minmax,10,incomplete right bundle branch block,0.5490196078431373,PTBXL
minirocket,minmax,11,incomplete right bundle branch block,0.5922330097087378,PTBXL
minirocket,minmax,12,incomplete right bundle branch block,0.5488372093023255,PTBXL
minirocket,minmax,13,incomplete right bundle branch block,0.5836909871244635,PTBXL
minirocket,minmax,14,incomplete right bundle branch block,0.5161290322580646,PTBXL
minirocket,minmax,15,incomplete right bundle branch block,0.5346534653465346,PTBXL
minirocket,minmax,16,incomplete right bundle branch block,0.528,PTBXL
minirocket,minmax,17,incomplete right bundle branch block,0.4909090909090908,PTBXL
minirocket,minmax,18,incomplete right bundle branch block,0.5338983050847459,PTBXL
minirocket,minmax,19,incomplete right bundle branch block,0.5714285714285714,PTBXL
xresnet1d101,raw,0,incomplete right bundle branch block,0.602510460251046,PTBXL
xresnet1d101,raw,1,incomplete right bundle branch block,0.6609442060085837,PTBXL
xresnet1d101,raw,2,incomplete right bundle branch block,0.6291079812206574,PTBXL
xresnet1d101,raw,3,incomplete right bundle branch block,0.6137566137566138,PTBXL
xresnet1d101,raw,4,incomplete right bundle branch block,0.6565656565656565,PTBXL
xresnet1d101,raw,5,incomplete right bundle branch block,0.6243902439024389,PTBXL
xresnet1d101,raw,6,incomplete right bundle branch block,0.6519823788546256,PTBXL
xresnet1d101,raw,7,incomplete right bundle branch block,0.639269406392694,PTBXL
