disease,F1,model,rate,dataset,bootstrap_num
ventricular ectopics,0.6758620689655173,xresnet1d101,250.0,CPSC2018,6
ventricular ectopics,0.7236842105263157,xresnet1d101,250.0,CPSC2018,7
ventricular ectopics,0.7080745341614907,xresnet1d101,250.0,CPSC2018,8
ventricular ectopics,0.7307692307692307,xresnet1d101,250.0,CPSC2018,9
ventricular ectopics,0.693877551020408,xresnet1d101,250.0,CPSC2018,10
ventricular ectopics,0.7189542483660131,xresnet1d101,250.0,CPSC2018,11
ventricular ectopics,0.7151515151515152,xresnet1d101,250.0,CPSC2018,12
ventricular ectopics,0.725,xresnet1d101,250.0,CPSC2018,13
ventricular ectopics,0.7721518987341773,xresnet1d101,250.0,CPSC2018,14
ventricular ectopics,0.6835443037974683,xresnet1d101,250.0,CPSC2018,15
ventricular ectopics,0.6753246753246754,xresnet1d101,250.0,CPSC2018,16
ventricular ectopics,0.736196319018405,xresnet1d101,250.0,CPSC2018,17
ventricular ectopics,0.759493670886076,xresnet1d101,250.0,CPSC2018,18
ventricular ectopics,0.7058823529411764,xresnet1d101,250.0,CPSC2018,19
ventricular ectopics,0.6887417218543046,xresnet1d101,375.0,CPSC2018,0
ventricular ectopics,0.7066666666666667,xresnet1d101,375.0,CPSC2018,1
ventricular ectopics,0.6524822695035462,xresnet1d101,375.0,CPSC2018,2
ventricular ectopics,0.6711409395973154,xresnet1d101,375.0,CPSC2018,3
ventricular ectopics,0.6956521739130433,xresnet1d101,375.0,CPSC2018,4
ventricular ectopics,0.7152317880794702,xresnet1d101,375.0,CPSC2018,5
ventricular ectopics,0.6967741935483871,xresnet1d101,375.0,CPSC2018,6
ventricular ectopics,0.7066666666666667,xresnet1d101,375.0,CPSC2018,7
ventricular ectopics,0.7066666666666667,xresnet1d101,375.0,CPSC2018,8
ventricular ectopics,0.6933333333333332,xresnet1d101,375.0,CPSC2018,9
ventricular ectopics,0.7006369426751592,xresnet1d101,375.0,CPSC2018,10
ventricular ectopics,0.7368421052631579,xresnet1d101,375.0,CPSC2018,11
ventricular ectopics,0.7133757961783439,xresnet1d101,375.0,CPSC2018,12
ventricular ectopics,0.6666666666666667,xresnet1d101,375.0,CPSC2018,13
ventricular ectopics,0.69281045751634,xresnet1d101,375.0,CPSC2018,14
ventricular ectopics,0.6711409395973154,xresnet1d101,375.0,CPSC2018,15
ventricular ectopics,0.6933333333333332,xresnet1d101,375.0,CPSC2018,16
ventricular ectopics,0.7500000000000001,xresnet1d101,375.0,CPSC2018,17
ventricular ectopics,0.7515923566878979,xresnet1d101,375.0,CPSC2018,18
ventricular ectopics,0.6967741935483871,xresnet1d101,375.0,CPSC2018,19
ventricular ectopics,0.6547619047619047,xresnet1d101,500.0,CPSC2018,0
ventricular ectopics,0.6883116883116883,xresnet1d101,500.0,CPSC2018,1
ventricular ectopics,0.6225165562913907,xresnet1d101,500.0,CPSC2018,2
ventricular ectopics,0.6666666666666667,xresnet1d101,500.0,CPSC2018,3
ventricular ectopics,0.7116564417177914,xresnet1d101,500.0,CPSC2018,4
ventricular ectopics,0.736196319018405,xresnet1d101,500.0,CPSC2018,5
ventricular ectopics,0.6751592356687898,xresnet1d101,500.0,CPSC2018,6
ventricular ectopics,0.7105263157894737,xresnet1d101,500.0,CPSC2018,7
ventricular ectopics,0.676056338028169,xresnet1d101,500.0,CPSC2018,8
ventricular ectopics,0.7116564417177914,xresnet1d101,500.0,CPSC2018,9
ventricular ectopics,0.6842105263157895,xresnet1d101,500.0,CPSC2018,10
ventricular ectopics,0.6438356164383561,xresnet1d101,500.0,CPSC2018,11
ventricular ectopics,0.703030303030303,xresnet1d101,500.0,CPSC2018,12
ventricular ectopics,0.6533333333333333,xresnet1d101,500.0,CPSC2018,13
ventricular ectopics,0.6754966887417219,xresnet1d101,500.0,CPSC2018,14
ventricular ectopics,0.7325581395348838,xresnet1d101,500.0,CPSC2018,15
ventricular ectopics,0.7133757961783439,xresnet1d101,500.0,CPSC2018,16
ventricular ectopics,0.7133757961783439,xresnet1d101,500.0,CPSC2018,17
ventricular ectopics,0.6301369863013698,xresnet1d101,500.0,CPSC2018,18
ventricular ectopics,0.69281045751634,xresnet1d101,500.0,CPSC2018,19
abnormal QRS,0.5132743362831859,minirocket,50.0,PTBXL,0
abnormal QRS,0.5044722719141325,minirocket,50.0,PTBXL,1
abnormal QRS,0.4983498349834984,minirocket,50.0,PTBXL,2
abnormal QRS,0.4347826086956521,minirocket,50.0,PTBXL,3
abnormal QRS,0.5195618153364633,minirocket,50.0,PTBXL,4
abnormal QRS,0.494661921708185,minirocket,50.0,PTBXL,5
abnormal QRS,0.4745762711864407,minirocket,50.0,PTBXL,6
abnormal QRS,0.4880733944954128,minirocket,50.0,PTBXL,7
abnormal QRS,0.4526112185686653,minirocket,50.0,PTBXL,8
abnormal QRS,0.4917491749174917,minirocket,50.0,PTBXL,9
abnormal QRS,0.3783783783783783,minirocket,50.0,PTBXL,10
abnormal QRS,0.4382608695652173,minirocket,50.0,PTBXL,11
abnormal QRS,0.5486725663716815,minirocket,50.0,PTBXL,12
abnormal QRS,0.5015384615384615,minirocket,50.0,PTBXL,13
abnormal QRS,0.5429071803852891,minirocket,50.0,PTBXL,14
abnormal QRS,0.4920353982300885,minirocket,50.0,PTBXL,15
abnormal QRS,0.529032258064516,minirocket,50.0,PTBXL,16
abnormal QRS,0.56656346749226,minirocket,50.0,PTBXL,17
abnormal QRS,0.4743589743589743,minirocket,50.0,PTBXL,18
abnormal QRS,0.4897959183673469,minirocket,50.0,PTBXL,19
abnormal QRS,0.512396694214876,minirocket,125.0,PTBXL,0
abnormal QRS,0.5341614906832297,minirocket,125.0,PTBXL,1
abnormal QRS,0.5478991596638655,minirocket,125.0,PTBXL,2
abnormal QRS,0.5346869712351946,minirocket,125.0,PTBXL,3
abnormal QRS,0.5666104553119731,minirocket,125.0,PTBXL,4
abnormal QRS,0.5555555555555555,minirocket,125.0,PTBXL,5
abnormal QRS,0.5089722675367047,minirocket,125.0,PTBXL,6
abnormal QRS,0.5215827338129496,minirocket,125.0,PTBXL,7
abnormal QRS,0.5284974093264249,minirocket,125.0,PTBXL,8
abnormal QRS,0.558303886925795,minirocket,125.0,PTBXL,9
abnormal QRS,0.5483870967741935,minirocket,125.0,PTBXL,10
abnormal QRS,0.5546218487394957,minirocket,125.0,PTBXL,11
abnormal QRS,0.535593220338983,minirocket,125.0,PTBXL,12
abnormal QRS,0.5454545454545455,minirocket,125.0,PTBXL,13
abnormal QRS,0.5171339563862929,minirocket,125.0,PTBXL,14
abnormal QRS,0.5492957746478873,minirocket,125.0,PTBXL,15
abnormal QRS,0.5540540540540541,minirocket,125.0,PTBXL,16
abnormal QRS,0.5799011532125206,minirocket,125.0,PTBXL,17
abnormal QRS,0.5561312607944733,minirocket,125.0,PTBXL,18
abnormal QRS,0.5347222222222222,minirocket,125.0,PTBXL,19
abnormal QRS,0.5719298245614035,minirocket,250.0,PTBXL,0
abnormal QRS,0.5579119086460033,minirocket,250.0,PTBXL,1
abnormal QRS,0.5575959933222037,minirocket,250.0,PTBXL,2
abnormal QRS,0.5377855887521968,minirocket,250.0,PTBXL,3
abnormal QRS,0.5669014084507042,minirocket,250.0,PTBXL,4
abnormal QRS,0.5728314238952537,minirocket,250.0,PTBXL,5
abnormal QRS,0.5519480519480519,minirocket,250.0,PTBXL,6
abnormal QRS,0.5826513911620296,minirocket,250.0,PTBXL,7
abnormal QRS,0.5750798722044728,minirocket,250.0,PTBXL,8
abnormal QRS,0.5221674876847291,minirocket,250.0,PTBXL,9
abnormal QRS,0.5287356321839081,minirocket,250.0,PTBXL,10
abnormal QRS,0.5923460898502496,minirocket,250.0,PTBXL,11
abnormal QRS,0.5266903914590748,minirocket,250.0,PTBXL,12
abnormal QRS,0.5078809106830122,minirocket,250.0,PTBXL,13
abnormal QRS,0.568659127625202,minirocket,250.0,PTBXL,14
abnormal QRS,0.562937062937063,minirocket,250.0,PTBXL,15
abnormal QRS,0.5304054054054054,minirocket,250.0,PTBXL,16
abnormal QRS,0.5233968804159445,minirocket,250.0,PTBXL,17
abnormal QRS,0.5026178010471205,minirocket,250.0,PTBXL,18
abnormal QRS,0.562798092209857,minirocket,250.0,PTBXL,19
abnormal QRS,0.5261324041811846,minirocket,375.0,PTBXL,0
abnormal QRS,0.5292207792207791,minirocket,375.0,PTBXL,1
abnormal QRS,0.5667752442996742,minirocket,375.0,PTBXL,2
abnormal QRS,0.5581395348837209,minirocket,375.0,PTBXL,3
abnormal QRS,0.50187265917603,minirocket,375.0,PTBXL,4
abnormal QRS,0.4964539007092199,minirocket,375.0,PTBXL,5
abnormal QRS,0.5119236883942766,minirocket,375.0,PTBXL,6
abnormal QRS,0.5323308270676692,minirocket,375.0,PTBXL,7
abnormal QRS,0.4972776769509981,minirocket,375.0,PTBXL,8
abnormal QRS,0.5496894409937888,minirocket,375.0,PTBXL,9
abnormal QRS,0.5471698113207547,minirocket,375.0,PTBXL,10
abnormal QRS,0.5562913907284769,minirocket,375.0,PTBXL,11
abnormal QRS,0.5645933014354066,minirocket,375.0,PTBXL,12
abnormal QRS,0.5652173913043478,minirocket,375.0,PTBXL,13
abnormal QRS,0.5299999999999999,minirocket,375.0,PTBXL,14
abnormal QRS,0.4805914972273567,minirocket,375.0,PTBXL,15
abnormal QRS,0.5714285714285714,minirocket,375.0,PTBXL,16
abnormal QRS,0.5597484276729561,minirocket,375.0,PTBXL,17
abnormal QRS,0.452755905511811,minirocket,375.0,PTBXL,18
abnormal QRS,0.5269016697588126,minirocket,375.0,PTBXL,19
abnormal QRS,0.5417376490630325,minirocket,500.0,PTBXL,0
abnormal QRS,0.5387323943661972,minirocket,500.0,PTBXL,1
abnormal QRS,0.5071315372424723,minirocket,500.0,PTBXL,2
abnormal QRS,0.5288640595903167,minirocket,500.0,PTBXL,3
abnormal QRS,0.5227272727272728,minirocket,500.0,PTBXL,4
abnormal QRS,0.5516014234875445,minirocket,500.0,PTBXL,5
abnormal QRS,0.5343228200371057,minirocket,500.0,PTBXL,6
abnormal QRS,0.5253623188405797,minirocket,500.0,PTBXL,7
abnormal QRS,0.5704347826086957,minirocket,500.0,PTBXL,8
abnormal QRS,0.5253333333333333,minirocket,500.0,PTBXL,9
abnormal QRS,0.5212765957446809,minirocket,500.0,PTBXL,10
abnormal QRS,0.5210084033613446,minirocket,500.0,PTBXL,11
abnormal QRS,0.5027522935779817,minirocket,500.0,PTBXL,12
abnormal QRS,0.5651438240270727,minirocket,500.0,PTBXL,13
abnormal QRS,0.5723577235772358,minirocket,500.0,PTBXL,14
abnormal QRS,0.5691573926868044,minirocket,500.0,PTBXL,15
abnormal QRS,0.5467889908256881,minirocket,500.0,PTBXL,16
abnormal QRS,0.5478991596638655,minirocket,500.0,PTBXL,17
abnormal QRS,0.5649913344887348,minirocket,500.0,PTBXL,18
abnormal QRS,0.5818181818181818,minirocket,500.0,PTBXL,19
atrial fibrillation,0.7382550335570469,minirocket,50.0,PTBXL,0
atrial fibrillation,0.8025078369905957,minirocket,50.0,PTBXL,1
atrial fibrillation,0.7884615384615384,minirocket,50.0,PTBXL,2
atrial fibrillation,0.7492260061919505,minirocket,50.0,PTBXL,3
atrial fibrillation,0.7579617834394904,minirocket,50.0,PTBXL,4
atrial fibrillation,0.7823343848580442,minirocket,50.0,PTBXL,5
atrial fibrillation,0.7843137254901962,minirocket,50.0,PTBXL,6
atrial fibrillation,0.7524115755627009,minirocket,50.0,PTBXL,7
atrial fibrillation,0.7793696275071632,minirocket,50.0,PTBXL,8
atrial fibrillation,0.7672955974842767,minirocket,50.0,PTBXL,9
atrial fibrillation,0.7884615384615384,minirocket,50.0,PTBXL,10
atrial fibrillation,0.8430769230769231,minirocket,50.0,PTBXL,11
atrial fibrillation,0.7771084337349399,minirocket,50.0,PTBXL,12
atrial fibrillation,0.7763157894736842,minirocket,50.0,PTBXL,13
atrial fibrillation,0.7914110429447854,minirocket,50.0,PTBXL,14
atrial fibrillation,0.7961783439490444,minirocket,50.0,PTBXL,15
atrial fibrillation,0.7878787878787877,minirocket,50.0,PTBXL,16
atrial fibrillation,0.7763975155279503,minirocket,50.0,PTBXL,17
atrial fibrillation,0.7919463087248322,minirocket,50.0,PTBXL,18
atrial fibrillation,0.7597402597402597,minirocket,50.0,PTBXL,19
atrial fibrillation,0.74375,minirocket,125.0,PTBXL,0
atrial fibrillation,0.8164556962025316,minirocket,125.0,PTBXL,1
atrial fibrillation,0.810126582278481,minirocket,125.0,PTBXL,2
atrial fibrillation,0.7798742138364779,minirocket,125.0,PTBXL,3
atrial fibrillation,0.8087774294670848,minirocket,125.0,PTBXL,4
atrial fibrillation,0.7460815047021944,minirocket,125.0,PTBXL,5
atrial fibrillation,0.7735849056603774,minirocket,125.0,PTBXL,6
atrial fibrillation,0.7677419354838709,minirocket,125.0,PTBXL,7
atrial fibrillation,0.79375,minirocket,125.0,PTBXL,8
atrial fibrillation,0.7987012987012988,minirocket,125.0,PTBXL,9
atrial fibrillation,0.7237569060773481,minirocket,125.0,PTBXL,10
atrial fibrillation,0.8037383177570093,minirocket,125.0,PTBXL,11
atrial fibrillation,0.7643312101910829,minirocket,125.0,PTBXL,12
atrial fibrillation,0.8121212121212121,minirocket,125.0,PTBXL,13
atrial fibrillation,0.7964071856287425,minirocket,125.0,PTBXL,14
atrial fibrillation,0.7857142857142857,minirocket,125.0,PTBXL,15
atrial fibrillation,0.8,minirocket,125.0,PTBXL,16
atrial fibrillation,0.7870967741935484,minirocket,125.0,PTBXL,17
atrial fibrillation,0.7896440129449838,minirocket,125.0,PTBXL,18
atrial fibrillation,0.7987220447284344,minirocket,125.0,PTBXL,19
atrial fibrillation,0.8075709779179812,minirocket,250.0,PTBXL,0
atrial fibrillation,0.7711598746081505,minirocket,250.0,PTBXL,1
atrial fibrillation,0.7371428571428572,minirocket,250.0,PTBXL,2
atrial fibrillation,0.7964071856287425,minirocket,250.0,PTBXL,3
atrial fibrillation,0.7798742138364779,minirocket,250.0,PTBXL,4
atrial fibrillation,0.798780487804878,minirocket,250.0,PTBXL,5
atrial fibrillation,0.8246153846153846,minirocket,250.0,PTBXL,6
atrial fibrillation,0.7484662576687117,minirocket,250.0,PTBXL,7
atrial fibrillation,0.7625418060200668,minirocket,250.0,PTBXL,8
atrial fibrillation,0.709480122324159,minirocket,250.0,PTBXL,9
atrial fibrillation,0.7947882736156352,minirocket,250.0,PTBXL,10
atrial fibrillation,0.8164556962025316,minirocket,250.0,PTBXL,11
atrial fibrillation,0.7891156462585034,minirocket,250.0,PTBXL,12
atrial fibrillation,0.8,minirocket,250.0,PTBXL,13
atrial fibrillation,0.8012618296529969,minirocket,250.0,PTBXL,14
atrial fibrillation,0.7962962962962964,minirocket,250.0,PTBXL,15
atrial fibrillation,0.7938461538461539,minirocket,250.0,PTBXL,16
atrial fibrillation,0.8024691358024691,minirocket,250.0,PTBXL,17
atrial fibrillation,0.78125,minirocket,250.0,PTBXL,18
atrial fibrillation,0.8102893890675242,minirocket,250.0,PTBXL,19
atrial fibrillation,0.7828947368421053,minirocket,375.0,PTBXL,0
atrial fibrillation,0.7962382445141065,minirocket,375.0,PTBXL,1
atrial fibrillation,0.775,minirocket,375.0,PTBXL,2
atrial fibrillation,0.7820512820512822,minirocket,375.0,PTBXL,3
atrial fibrillation,0.7500000000000001,minirocket,375.0,PTBXL,4
atrial fibrillation,0.8115015974440895,minirocket,375.0,PTBXL,5
atrial fibrillation,0.7949526813880127,minirocket,375.0,PTBXL,6
atrial fibrillation,0.8145896656534956,minirocket,375.0,PTBXL,7
atrial fibrillation,0.7697160883280757,minirocket,375.0,PTBXL,8
atrial fibrillation,0.8275862068965517,minirocket,375.0,PTBXL,9
atrial fibrillation,0.7428571428571429,minirocket,375.0,PTBXL,10
atrial fibrillation,0.7706422018348622,minirocket,375.0,PTBXL,11
atrial fibrillation,0.8284789644012946,minirocket,375.0,PTBXL,12
atrial fibrillation,0.8161993769470405,minirocket,375.0,PTBXL,13
atrial fibrillation,0.8092105263157894,minirocket,375.0,PTBXL,14
atrial fibrillation,0.8074534161490683,minirocket,375.0,PTBXL,15
atrial fibrillation,0.7759197324414715,minirocket,375.0,PTBXL,16
atrial fibrillation,0.7976539589442816,minirocket,375.0,PTBXL,17
atrial fibrillation,0.7807807807807807,minirocket,375.0,PTBXL,18
atrial fibrillation,0.7662337662337663,minirocket,375.0,PTBXL,19
atrial fibrillation,0.7668711656441719,minirocket,500.0,PTBXL,0
atrial fibrillation,0.7551622418879057,minirocket,500.0,PTBXL,1
atrial fibrillation,0.7454545454545456,minirocket,500.0,PTBXL,2
atrial fibrillation,0.7909967845659164,minirocket,500.0,PTBXL,3
atrial fibrillation,0.7936507936507936,minirocket,500.0,PTBXL,4
atrial fibrillation,0.8203592814371257,minirocket,500.0,PTBXL,5
atrial fibrillation,0.778816199376947,minirocket,500.0,PTBXL,6
atrial fibrillation,0.8025078369905957,minirocket,500.0,PTBXL,7
atrial fibrillation,0.7648902821316613,minirocket,500.0,PTBXL,8
atrial fibrillation,0.7925696594427244,minirocket,500.0,PTBXL,9
atrial fibrillation,0.7735849056603774,minirocket,500.0,PTBXL,10
atrial fibrillation,0.7928994082840237,minirocket,500.0,PTBXL,11
atrial fibrillation,0.8173374613003095,minirocket,500.0,PTBXL,12
atrial fibrillation,0.8061538461538461,minirocket,500.0,PTBXL,13
atrial fibrillation,0.8275862068965517,minirocket,500.0,PTBXL,14
atrial fibrillation,0.8000000000000002,minirocket,500.0,PTBXL,15
atrial fibrillation,0.8148148148148149,minirocket,500.0,PTBXL,16
atrial fibrillation,0.81875,minirocket,500.0,PTBXL,17
atrial fibrillation,0.805111821086262,minirocket,500.0,PTBXL,18
atrial fibrillation,0.7590361445783131,minirocket,500.0,PTBXL,19
incomplete right bundle branch block,0.4722222222222222,minirocket,50.0,PTBXL,0
incomplete right bundle branch block,0.5240641711229946,minirocket,50.0,PTBXL,1
incomplete right bundle branch block,0.3715846994535519,minirocket,50.0,PTBXL,2
incomplete right bundle branch block,0.504201680672269,minirocket,50.0,PTBXL,3
incomplete right bundle branch block,0.5412844036697249,minirocket,50.0,PTBXL,4
incomplete right bundle branch block,0.5164319248826291,minirocket,50.0,PTBXL,5
incomplete right bundle branch block,0.5592417061611373,minirocket,50.0,PTBXL,6
incomplete right bundle branch block,0.4766839378238341,minirocket,50.0,PTBXL,7
incomplete right bundle branch block,0.4457142857142858,minirocket,50.0,PTBXL,8
incomplete right bundle branch block,0.5306122448979592,minirocket,50.0,PTBXL,9
incomplete right bundle branch block,0.4644549763033175,minirocket,50.0,PTBXL,10
incomplete right bundle branch block,0.4682926829268293,minirocket,50.0,PTBXL,11
incomplete right bundle branch block,0.4742268041237113,minirocket,50.0,PTBXL,12
incomplete right bundle branch block,0.5399239543726236,minirocket,50.0,PTBXL,13
incomplete right bundle branch block,0.4840182648401826,minirocket,50.0,PTBXL,14
incomplete right bundle branch block,0.5360824742268041,minirocket,50.0,PTBXL,15
incomplete right bundle branch block,0.5315315315315315,minirocket,50.0,PTBXL,16
incomplete right bundle branch block,0.5154639175257731,minirocket,50.0,PTBXL,17
incomplete right bundle branch block,0.4642857142857142,minirocket,50.0,PTBXL,18
incomplete right bundle branch block,0.4842105263157894,minirocket,50.0,PTBXL,19
incomplete right bundle branch block,0.5679012345679012,minirocket,125.0,PTBXL,0
incomplete right bundle branch block,0.5596330275229358,minirocket,125.0,PTBXL,1
incomplete right bundle branch block,0.5581395348837209,minirocket,125.0,PTBXL,2
incomplete right bundle branch block,0.5087719298245614,minirocket,125.0,PTBXL,3
incomplete right bundle branch block,0.5650224215246636,minirocket,125.0,PTBXL,4
incomplete right bundle branch block,0.5392156862745098,minirocket,125.0,PTBXL,5
incomplete right bundle branch block,0.5461254612546125,minirocket,125.0,PTBXL,6
incomplete right bundle branch block,0.4731182795698925,minirocket,125.0,PTBXL,7
incomplete right bundle branch block,0.5851528384279475,minirocket,125.0,PTBXL,8
incomplete right bundle branch block,0.5377358490566037,minirocket,125.0,PTBXL,9
incomplete right bundle branch block,0.4719101123595505,minirocket,125.0,PTBXL,10
incomplete right bundle branch block,0.5714285714285713,minirocket,125.0,PTBXL,11
incomplete right bundle branch block,0.4926108374384236,minirocket,125.0,PTBXL,12
incomplete right bundle branch block,0.570048309178744,minirocket,125.0,PTBXL,13
incomplete right bundle branch block,0.5544554455445544,minirocket,125.0,PTBXL,14
incomplete right bundle branch block,0.5638766519823789,minirocket,125.0,PTBXL,15
incomplete right bundle branch block,0.4756756756756756,minirocket,125.0,PTBXL,16
incomplete right bundle branch block,0.5137614678899082,minirocket,125.0,PTBXL,17
incomplete right bundle branch block,0.6146788990825688,minirocket,125.0,PTBXL,18
incomplete right bundle branch block,0.5737704918032787,minirocket,125.0,PTBXL,19
incomplete right bundle branch block,0.5100000000000001,minirocket,250.0,PTBXL,0
incomplete right bundle branch block,0.5948275862068965,minirocket,250.0,PTBXL,1
incomplete right bundle branch block,0.5955555555555556,minirocket,250.0,PTBXL,2
incomplete right bundle branch block,0.5142857142857142,minirocket,250.0,PTBXL,3
